Customer ID,Age,Gender,Category,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Purchase Amount (USD)
3070,62,Female,Clothing,L,Magenta,Spring,4.6,No,Venmo,Express,No,No,4.317492964460024,Debit Card,Quarterly,73
3071,52,Female,Footwear,XL,,Fall,2.6,No,Debit Card,Free Shipping,No,No,3.5190712065715966,PayPal,Bi-Weekly,26
3072,23,Female,Clothing,L,,Spring,3.4,No,Debit Card,Next Day Air,No,No,5.951837032026258,PayPal,Monthly,41
3073,26,Female,Accessories,L,Peach,Spring,3.1,No,Venmo,Standard,No,No,7.71746792488058,PayPal,Quarterly,98
3074,58,Female,Clothing,L,White,Winter,3.6,No,PayPal,Free Shipping,No,No,6.188997265530277,Debit Card,Bi-Weekly,63
3075,26,Female,Footwear,L,,Winter,4.2,No,Bank Transfer,Next Day Air,No,No,4.161662521612019,Debit Card,Fortnightly,55
3076,54,Female,Clothing,XL,,Winter,3.6,No,Credit Card,Standard,No,No,5.1230503450372975,PayPal,Every 3 Months,90
3077,66,Female,Accessories,M,,Summer,3.6,No,Credit Card,Express,No,No,6.868521136365185,Venmo,Bi-Weekly,46
3078,60,Female,Clothing,S,,Spring,3.0,No,Venmo,Store Pickup,No,No,4.641478125674117,Debit Card,Bi-Weekly,88
3079,32,Female,Accessories,M,,Spring,2.5,No,Bank Transfer,2-Day Shipping,No,No,5.950356346911291,Bank Transfer,Bi-Weekly,95
3080,48,Female,Accessories,M,,Fall,4.0,No,Credit Card,Store Pickup,No,No,4.338511487044707,Bank Transfer,Annually,31
3081,69,Female,Clothing,L,Yellow,Spring,4.1,No,PayPal,Next Day Air,No,No,4.94745115044779,Cash,Bi-Weekly,42
3082,64,Female,Footwear,L,,Winter,4.9,No,Debit Card,Next Day Air,No,No,5.079491415167666,Credit Card,Weekly,44
3083,56,Female,Clothing,M,,Spring,4.0,No,Venmo,Next Day Air,No,No,9.583729938626611,Bank Transfer,Annually,99
3084,22,Female,Clothing,S,,Summer,3.5,No,Venmo,Store Pickup,No,No,4.789327062607599,PayPal,Quarterly,20
3085,46,Female,Accessories,S,,Spring,3.2,No,Bank Transfer,Store Pickup,No,No,6.689344402279746,PayPal,Monthly,37
3086,24,Female,Clothing,L,,Winter,2.8,No,Credit Card,Store Pickup,No,No,4.309079526443025,Venmo,Every 3 Months,50
3087,47,Female,Accessories,M,,Summer,3.5,No,Debit Card,Next Day Air,No,No,7.848408599137839,Venmo,Every 3 Months,73
3088,62,Female,Clothing,M,Charcoal,Spring,3.1,No,Cash,Free Shipping,No,No,8.01590521922208,Bank Transfer,Monthly,84
3089,34,Female,Clothing,M,,Spring,3.3,No,PayPal,Store Pickup,No,No,6.483662508595437,Bank Transfer,Quarterly,64
3090,50,Female,Footwear,L,,Fall,4.6,No,Debit Card,Free Shipping,No,No,1.1289015259437087,Cash,Bi-Weekly,21
3091,29,Female,Clothing,M,Peach,Summer,4.9,No,PayPal,Store Pickup,No,No,1.857172992048305,Bank Transfer,Quarterly,36
3092,68,Female,Clothing,L,,Winter,3.4,No,Bank Transfer,2-Day Shipping,No,No,8.242023776624414,Credit Card,Annually,81
3093,52,Female,Accessories,L,Silver,Fall,3.5,No,Cash,Next Day Air,No,No,7.251480200724831,Bank Transfer,Bi-Weekly,54
3094,29,Female,Clothing,L,,Summer,4.8,No,Bank Transfer,Store Pickup,No,No,7.0211118243277415,Cash,Every 3 Months,63
3095,22,Female,Footwear,M,,Summer,2.7,No,Bank Transfer,Store Pickup,No,No,6.849178171071759,Cash,Weekly,59
3096,62,Female,Accessories,S,,Fall,3.4,No,Cash,Standard,No,No,4.641872836025753,Venmo,Fortnightly,53
3097,69,Female,Clothing,L,White,Winter,3.5,No,PayPal,Next Day Air,No,No,7.587430793098518,Bank Transfer,Monthly,63
3098,48,Female,Footwear,M,,Fall,3.7,No,Debit Card,Free Shipping,No,No,2.1741086541486965,Bank Transfer,Quarterly,33
3099,66,Female,Clothing,L,,Summer,3.3,No,Bank Transfer,Next Day Air,No,No,3.889867289288297,Bank Transfer,Quarterly,64
3100,42,Female,Clothing,S,Maroon,Fall,2.9,No,Venmo,Free Shipping,No,No,5.525981617951778,Bank Transfer,Bi-Weekly,98
3101,50,Female,Accessories,L,,Winter,3.9,No,Venmo,Express,No,No,6.325125330256945,Bank Transfer,Weekly,85
3102,32,Female,Accessories,S,,Summer,2.7,No,PayPal,Express,No,No,6.254355257244894,PayPal,Fortnightly,82
3103,51,Female,Outerwear,M,,Summer,4.3,No,Bank Transfer,Standard,No,No,4.557490776041646,Cash,Bi-Weekly,85
3104,27,Female,Clothing,S,,Winter,3.0,No,PayPal,2-Day Shipping,No,No,6.773380537430318,Bank Transfer,Weekly,37
3105,43,Female,Clothing,S,Turquoise,Summer,5.0,No,PayPal,2-Day Shipping,No,No,7.4605021813114725,Debit Card,Fortnightly,56
3106,48,Female,Clothing,M,,Fall,2.7,No,Debit Card,Express,No,No,4.867857581844204,Debit Card,Monthly,33
3107,62,Female,Footwear,M,,Winter,4.7,No,Venmo,Next Day Air,No,No,3.2644227198311775,PayPal,Annually,57
3108,65,Female,Clothing,L,,Winter,4.6,No,Debit Card,Standard,No,No,2.0916454380490537,Credit Card,Bi-Weekly,31
3109,50,Female,Clothing,M,Purple,Fall,3.2,No,Bank Transfer,2-Day Shipping,No,No,7.725874745629266,PayPal,Monthly,69
3110,60,Female,Outerwear,M,Gray,Winter,4.3,No,Credit Card,Free Shipping,No,No,6.0803699222326895,Bank Transfer,Fortnightly,92
3111,19,Female,Accessories,L,Lavender,Fall,4.6,No,Bank Transfer,Next Day Air,No,No,2.6518209085371867,Bank Transfer,Bi-Weekly,46
3112,21,Female,Accessories,XL,,Spring,4.9,No,PayPal,Free Shipping,No,No,7.4713887109368,Debit Card,Quarterly,81
3113,19,Female,Clothing,S,Green,Fall,3.8,No,Cash,Express,No,No,9.820880925659488,Venmo,Annually,97
3114,46,Female,Clothing,L,,Summer,2.6,No,PayPal,Express,No,No,8.549806676690768,Debit Card,Weekly,93
3115,21,Female,Accessories,M,,Spring,4.7,No,Venmo,Store Pickup,No,No,6.195395235123362,Venmo,Bi-Weekly,56
3116,26,Female,Accessories,M,,Fall,4.1,No,PayPal,Free Shipping,No,No,7.2209158868764955,Bank Transfer,Bi-Weekly,53
3117,50,Female,Outerwear,L,,Spring,3.7,No,Debit Card,Store Pickup,No,No,6.988031530125494,Venmo,Weekly,66
3118,43,Female,Clothing,M,,Fall,3.0,No,Credit Card,Free Shipping,No,No,5.291980451673972,PayPal,Bi-Weekly,50
3119,61,Female,Clothing,L,Blue,Summer,4.7,No,Venmo,Standard,No,No,9.000086282177854,Debit Card,Quarterly,97
3120,63,Female,Footwear,XL,Silver,Winter,4.7,No,Cash,2-Day Shipping,No,No,6.147058520544191,Credit Card,Every 3 Months,79
3121,46,Female,Clothing,M,Magenta,Fall,4.0,No,Venmo,Store Pickup,No,No,8.583614277795439,Debit Card,Fortnightly,76
3122,63,Female,Clothing,L,,Fall,2.6,No,Credit Card,Standard,No,No,3.4671962275956796,Venmo,Weekly,38
3123,23,Female,Clothing,M,,Fall,3.0,No,Debit Card,Express,No,No,5.709068885834114,Credit Card,Fortnightly,45
3124,57,Female,Accessories,XL,,Fall,3.3,No,PayPal,Next Day Air,No,No,4.773821438026779,Venmo,Bi-Weekly,77
3125,57,Female,Accessories,M,Peach,Summer,3.4,No,Venmo,Standard,No,No,7.272252575243758,Cash,Every 3 Months,51
3126,33,Female,Outerwear,L,,Spring,4.0,No,Venmo,Standard,No,No,5.501692064637293,Cash,Quarterly,26
3127,57,Female,Accessories,L,,Winter,2.6,No,PayPal,Store Pickup,No,No,4.784456437546792,Bank Transfer,Bi-Weekly,76
3128,55,Female,Accessories,M,,Winter,3.4,No,Credit Card,Free Shipping,No,No,8.124916634494161,Credit Card,Every 3 Months,94
3129,65,Female,Outerwear,S,,Fall,4.4,No,PayPal,Standard,No,No,2.654350639358,Cash,Annually,32
3130,60,Female,Footwear,S,,Summer,,No,PayPal,Express,No,No,4.209630987737258,Venmo,Every 3 Months,20
3131,52,Female,Clothing,M,,Summer,4.5,No,PayPal,Store Pickup,No,No,5.498077068108659,Venmo,Every 3 Months,20
3132,34,Female,Outerwear,M,,Fall,2.9,No,Cash,Store Pickup,No,No,6.8770263158266305,Bank Transfer,Every 3 Months,59
3133,33,Female,Clothing,M,,Summer,4.2,No,Cash,Express,No,No,7.203896349307563,Cash,Quarterly,97
3134,58,Female,Clothing,M,Orange,Spring,4.1,No,Credit Card,Next Day Air,No,No,5.493443904706416,Cash,Bi-Weekly,68
3135,35,Female,Footwear,L,Gray,Spring,4.4,No,Venmo,Store Pickup,No,No,6.97385480394287,Bank Transfer,Weekly,66
3136,68,Female,Footwear,L,,Spring,4.7,No,Bank Transfer,Free Shipping,No,No,8.801898499922764,Venmo,Fortnightly,85
3137,58,Female,Clothing,M,,Fall,3.1,No,Bank Transfer,Next Day Air,No,No,6.228849293620462,Cash,Bi-Weekly,32
3138,34,Female,Outerwear,M,,Spring,2.7,No,Cash,2-Day Shipping,No,No,2.2733375850638615,Bank Transfer,Monthly,44
3139,47,Female,Clothing,L,,Fall,4.6,No,Venmo,Next Day Air,No,No,6.698122915828928,Cash,Every 3 Months,95
3140,35,Female,Accessories,M,,Winter,4.4,No,Venmo,Next Day Air,No,No,5.1858086237470635,Venmo,Weekly,85
3141,34,Female,Accessories,XL,Peach,Summer,4.6,No,Debit Card,Free Shipping,No,No,7.074572362241664,Bank Transfer,Weekly,44
3142,36,Female,Accessories,S,,Winter,4.9,No,Venmo,Express,No,No,6.383576591580116,Credit Card,Bi-Weekly,30
3143,23,Female,Footwear,L,,Winter,4.0,No,PayPal,2-Day Shipping,No,No,2.5504990646073535,Venmo,Quarterly,21
3144,68,Female,Clothing,M,,Summer,2.9,No,Debit Card,Store Pickup,No,No,2.653695753525944,Cash,Quarterly,22
3145,23,Female,Footwear,L,Beige,Spring,2.6,No,Bank Transfer,Free Shipping,No,No,5.953623302913728,Debit Card,Quarterly,70
3146,57,Female,Accessories,XL,Purple,Spring,4.6,No,Debit Card,Standard,No,No,5.902223012973491,PayPal,Fortnightly,29
3147,21,Female,Clothing,S,Yellow,Winter,4.9,No,Bank Transfer,Free Shipping,No,No,8.63774650342036,PayPal,Annually,83
3148,45,Female,Clothing,M,Pink,Winter,4.3,No,Cash,Express,No,No,5.3362083976218235,Credit Card,Weekly,99
3149,37,Female,Clothing,L,,Fall,4.3,No,Credit Card,Free Shipping,No,No,2.0613896339774636,Venmo,Weekly,35
3150,18,Female,Accessories,M,,Winter,4.6,No,Debit Card,Free Shipping,No,No,2.0583616170203,Venmo,Annually,40
3151,55,Female,Clothing,M,,Spring,2.6,No,Venmo,Express,No,No,5.757382187582475,Bank Transfer,Bi-Weekly,25
3152,52,Female,Clothing,L,,Fall,3.1,No,Cash,2-Day Shipping,No,No,7.39880100882525,Bank Transfer,Quarterly,64
3153,49,Female,Accessories,M,Red,Fall,3.1,No,Venmo,Store Pickup,No,No,8.429694794411276,PayPal,Monthly,90
3154,56,Female,Clothing,L,,Fall,3.1,No,Bank Transfer,Next Day Air,No,No,6.179208883991436,Venmo,Fortnightly,88
3155,27,Female,Accessories,M,,Winter,4.4,No,Venmo,Standard,No,No,2.860086336262865,Cash,Quarterly,55
3156,22,Female,Accessories,M,,Fall,4.3,No,PayPal,Free Shipping,No,No,6.314920296241038,Cash,Annually,90
3157,18,Female,Clothing,M,,Winter,3.1,No,Cash,2-Day Shipping,No,No,3.360338611563815,Cash,Monthly,50
3158,21,Female,Accessories,L,Red,Fall,3.1,No,Bank Transfer,Store Pickup,No,No,1.7822430069554824,Debit Card,Fortnightly,34
3159,30,Female,Accessories,M,,Winter,4.9,No,PayPal,2-Day Shipping,No,No,8.698284827231266,Credit Card,Monthly,77
3160,62,Female,Accessories,L,,Winter,2.9,No,PayPal,Store Pickup,No,No,7.80341711774433,Bank Transfer,Quarterly,89
3161,28,Female,Accessories,XL,,Fall,3.8,No,Debit Card,Next Day Air,No,No,8.1218277099519,Cash,Fortnightly,87
3162,66,Female,Clothing,S,,Winter,4.2,No,Cash,2-Day Shipping,No,No,7.812224618657574,Cash,Monthly,77
3163,66,Female,Footwear,L,,Winter,3.9,No,Credit Card,Standard,No,No,8.495416600615428,Bank Transfer,Quarterly,85
3164,49,Female,Clothing,XL,,Summer,2.8,No,Bank Transfer,Express,No,No,7.802878898360781,Cash,Monthly,66
3165,40,Female,Clothing,L,,Winter,2.6,No,Cash,Standard,No,No,2.770533541144936,Credit Card,Annually,32
3166,49,Female,Outerwear,M,,Spring,3.0,No,PayPal,Store Pickup,No,No,9.25689450908189,Bank Transfer,Every 3 Months,92
3167,19,Female,Clothing,M,,Winter,2.7,No,Debit Card,Next Day Air,No,No,4.845005020724559,Bank Transfer,Fortnightly,80
3168,24,Female,Clothing,M,,Fall,2.8,No,Venmo,2-Day Shipping,No,No,5.649414764541972,Cash,Bi-Weekly,78
3169,31,Female,Clothing,M,,Spring,2.9,No,Bank Transfer,2-Day Shipping,No,No,5.894484005887205,PayPal,Fortnightly,24
3170,35,Female,Clothing,M,,Fall,3.8,No,Venmo,Free Shipping,No,No,7.885192418337613,Venmo,Weekly,59
3171,65,Female,Accessories,XL,Charcoal,Spring,4.4,No,Debit Card,Express,No,No,3.039054122144824,Credit Card,Fortnightly,41
3172,68,Female,Accessories,M,Maroon,Spring,3.1,No,Credit Card,Express,No,No,4.431343785617869,Bank Transfer,Bi-Weekly,26
3173,57,Female,Clothing,M,,Fall,3.7,No,Venmo,Standard,No,No,4.44299130240418,Debit Card,Bi-Weekly,52
3174,69,Female,Clothing,L,,Summer,4.9,No,Cash,Next Day Air,No,No,5.91573174722267,PayPal,Fortnightly,46
3175,45,Female,Clothing,L,Orange,Winter,3.8,No,PayPal,Store Pickup,No,No,7.510296046182447,PayPal,Monthly,52
3176,35,Female,Clothing,M,Maroon,Fall,3.4,No,Debit Card,Store Pickup,No,No,3.8647530431775667,Debit Card,Every 3 Months,42
3177,36,Female,Footwear,XL,,Spring,4.6,No,Cash,2-Day Shipping,No,No,3.2998349368625215,Credit Card,Monthly,37
3178,55,Female,Accessories,L,,Fall,3.2,No,Credit Card,Standard,No,No,3.2495939422658644,Credit Card,Monthly,52
3179,66,Female,Footwear,L,,Spring,2.7,No,Cash,Free Shipping,No,No,4.319487400226767,Credit Card,Annually,34
3180,57,Female,Clothing,M,,Spring,4.3,No,Debit Card,Free Shipping,No,No,4.428105533858166,Debit Card,Bi-Weekly,88
3181,18,Female,Accessories,L,,Fall,3.8,No,Cash,Standard,No,No,6.478769905935481,PayPal,Weekly,88
3182,31,Female,Outerwear,M,,Summer,4.4,No,Cash,Free Shipping,No,No,4.4375159026731925,PayPal,Every 3 Months,51
3183,50,Female,Accessories,L,,Fall,3.6,No,PayPal,Free Shipping,No,No,6.629950992471297,Credit Card,Annually,97
3184,50,Female,Footwear,M,Green,Winter,3.5,No,Debit Card,Standard,No,No,4.187897545978373,Cash,Every 3 Months,56
3185,61,Female,Clothing,L,Green,Spring,4.2,No,Credit Card,2-Day Shipping,No,No,3.155463956732554,Venmo,Quarterly,53
3186,52,Female,Clothing,L,,Fall,4.7,No,Credit Card,Express,No,No,6.113461256742907,PayPal,Annually,71
3187,38,Female,Accessories,S,,Winter,4.8,No,PayPal,Store Pickup,No,No,5.948823932022833,Venmo,Annually,93
3188,67,Female,Clothing,L,,Winter,,No,Credit Card,Free Shipping,No,No,3.6098847195480186,Debit Card,Weekly,72
3189,42,Female,Clothing,M,,Winter,3.5,No,Venmo,Standard,No,No,4.260282009688051,Bank Transfer,Monthly,59
3190,25,Female,Footwear,M,,Summer,4.2,No,PayPal,Store Pickup,No,No,6.266944805498106,PayPal,Bi-Weekly,87
3191,41,Female,Clothing,S,,Fall,3.4,No,Bank Transfer,Free Shipping,No,No,5.52161957428117,Credit Card,Fortnightly,78
3192,62,Female,Clothing,XL,Maroon,Winter,4.7,No,Bank Transfer,Store Pickup,No,No,4.32359556595371,Credit Card,Every 3 Months,68
3193,19,Female,Clothing,S,,Fall,3.0,No,Credit Card,Free Shipping,No,No,4.477904873297335,Cash,Fortnightly,76
3194,63,Female,Accessories,L,,Winter,4.0,No,PayPal,Express,No,No,7.20000958895505,Credit Card,Fortnightly,99
3195,43,Female,Footwear,L,,Summer,4.6,No,Debit Card,Standard,No,No,3.1639370564593983,Credit Card,Bi-Weekly,52
3196,68,Female,Accessories,S,,Spring,4.9,No,Debit Card,Next Day Air,No,No,3.1155096505517914,Credit Card,Quarterly,58
3197,24,Female,Accessories,L,,Winter,2.8,No,Debit Card,Express,No,No,4.894239064154947,Debit Card,Fortnightly,59
3198,27,Female,Clothing,M,,Spring,3.2,No,Bank Transfer,Free Shipping,No,No,5.542236913032118,Credit Card,Every 3 Months,71
3199,61,Female,Accessories,L,,Winter,2.8,No,Cash,Free Shipping,No,No,6.229103370143343,Debit Card,Weekly,94
3200,59,Female,Accessories,XL,,Winter,4.2,No,PayPal,Express,No,No,3.1093560060303775,PayPal,Monthly,40
3201,67,Female,Clothing,L,,Spring,4.8,No,PayPal,Free Shipping,No,No,4.254783551329383,Credit Card,Monthly,24
3202,46,Female,Clothing,S,,Fall,2.8,No,Credit Card,2-Day Shipping,No,No,3.3499818309287335,Cash,Monthly,38
3203,65,Female,Accessories,L,Green,Fall,4.5,No,Bank Transfer,Standard,No,No,6.098796587079805,Venmo,Annually,37
3204,63,Female,Outerwear,L,Teal,Spring,4.1,No,Cash,Express,No,No,2.0313682040511107,Venmo,Annually,29
3205,57,Female,Outerwear,XL,Lavender,Fall,4.3,No,Credit Card,Free Shipping,No,No,8.977986288940837,Debit Card,Bi-Weekly,92
3206,40,Female,Clothing,XL,,Fall,4.4,No,Debit Card,2-Day Shipping,No,No,3.1583988324959087,Bank Transfer,Every 3 Months,24
3207,36,Female,Footwear,M,Brown,Winter,3.0,No,Debit Card,Free Shipping,No,No,6.8522149704313176,PayPal,Monthly,52
3208,67,Female,Clothing,XL,,Summer,2.7,No,Debit Card,Next Day Air,No,No,4.749349286611302,PayPal,Annually,29
3209,61,Female,Accessories,L,,Winter,3.3,No,PayPal,2-Day Shipping,No,No,2.117981308906967,PayPal,Weekly,30
3210,64,Female,Footwear,L,,Fall,4.3,No,Bank Transfer,Standard,No,No,3.8497307515085826,Debit Card,Annually,31
3211,30,Female,Clothing,M,Magenta,Summer,2.9,No,Debit Card,Express,No,No,6.427249210771762,Venmo,Bi-Weekly,67
3212,53,Female,Clothing,L,,Winter,4.9,No,Credit Card,Standard,No,No,5.498542077448903,Cash,Monthly,65
3213,27,Female,Footwear,M,,Winter,3.6,No,Bank Transfer,2-Day Shipping,No,No,1.1647437620904895,Debit Card,Weekly,22
3214,27,Female,Accessories,M,,Winter,3.3,No,Venmo,Standard,No,No,7.214089014746403,Credit Card,Monthly,56
3215,53,Female,Clothing,M,,Spring,3.1,No,Bank Transfer,Free Shipping,No,No,5.4634017482782085,Debit Card,Annually,78
3216,34,Female,Outerwear,M,,Summer,2.7,No,Bank Transfer,Free Shipping,No,No,8.766724307213561,PayPal,Every 3 Months,90
3217,39,Female,Clothing,S,,Winter,3.4,No,Debit Card,Next Day Air,No,No,6.6573268804618095,Cash,Weekly,85
3218,44,Female,Accessories,M,,Fall,3.4,No,PayPal,Express,No,No,7.219922792327843,Venmo,Weekly,58
3219,37,Female,Clothing,M,,Fall,3.9,No,Venmo,Express,No,No,5.245121803831211,PayPal,Monthly,34
3220,57,Female,Outerwear,L,White,Summer,3.5,No,Bank Transfer,2-Day Shipping,No,No,3.373125339244996,Credit Card,Weekly,40
3221,38,Female,Accessories,M,,Fall,,No,PayPal,Free Shipping,No,No,5.326527180223701,Cash,Monthly,29
3222,21,Female,Clothing,M,,Winter,3.2,No,Credit Card,Standard,No,No,6.301872080234808,Cash,Annually,76
3223,45,Female,Accessories,S,,Fall,4.6,No,Debit Card,Store Pickup,No,No,4.672973186115723,PayPal,Quarterly,84
3224,68,Female,Clothing,S,,Spring,3.9,No,PayPal,Standard,No,No,8.154246161150734,Venmo,Bi-Weekly,65
3225,37,Female,Clothing,L,,Winter,2.7,No,Cash,Free Shipping,No,No,4.6559579219381675,PayPal,Monthly,80
3226,53,Female,Clothing,M,,Fall,3.0,No,Credit Card,Store Pickup,No,No,5.289303038630936,Credit Card,Weekly,98
3227,57,Female,Footwear,XL,,Spring,3.3,No,Debit Card,Next Day Air,No,No,6.792058581798297,Bank Transfer,Fortnightly,71
3228,28,Female,Accessories,XL,,Fall,2.7,No,Credit Card,Free Shipping,No,No,4.914016644794417,Debit Card,Quarterly,69
3229,37,Female,Accessories,M,,Spring,4.6,No,Credit Card,2-Day Shipping,No,No,9.100328176526812,PayPal,Annually,95
3230,54,Female,Clothing,M,,Fall,2.7,No,Debit Card,Express,No,No,5.640861256069293,Cash,Monthly,67
3231,49,Female,Footwear,M,,Summer,2.5,No,Venmo,Next Day Air,No,No,5.931189265736959,Debit Card,Annually,49
3232,62,Female,Footwear,M,,Winter,4.4,No,PayPal,Free Shipping,No,No,9.327847361826002,Credit Card,Annually,97
3233,45,Female,Clothing,M,,Spring,4.0,No,PayPal,Next Day Air,No,No,4.018529998836207,Bank Transfer,Monthly,34
3234,45,Female,Accessories,M,Lavender,Fall,3.8,No,Credit Card,Express,No,No,7.731807300399732,Debit Card,Bi-Weekly,74
3235,49,Female,Accessories,M,Black,Winter,2.5,No,Bank Transfer,2-Day Shipping,No,No,5.17785701501455,Debit Card,Quarterly,96
3236,27,Female,Accessories,M,,Summer,4.0,No,Venmo,Free Shipping,No,No,5.19566884729243,Venmo,Monthly,68
3237,63,Female,Accessories,L,,Fall,4.1,No,Venmo,Next Day Air,No,No,5.94720714888052,Cash,Monthly,84
3238,61,Female,Clothing,M,,Summer,2.8,No,Bank Transfer,Express,No,No,5.447361939218113,Cash,Weekly,57
3239,25,Female,Footwear,XL,Teal,Fall,3.4,No,PayPal,2-Day Shipping,No,No,4.830601101908204,Cash,Quarterly,84
3240,33,Female,Accessories,M,,Fall,2.7,No,Credit Card,2-Day Shipping,No,No,2.7806167053574677,Cash,Monthly,32
3241,56,Female,Footwear,M,,Fall,3.8,No,Credit Card,2-Day Shipping,No,No,4.5353931367589055,Bank Transfer,Monthly,37
3242,50,Female,Accessories,M,,Summer,4.4,No,Credit Card,Store Pickup,No,No,7.430822477098507,PayPal,Quarterly,58
3243,45,Female,Clothing,S,Beige,Fall,2.8,No,Cash,Express,No,No,3.753641245382626,Venmo,Weekly,74
3244,45,Female,Clothing,L,Black,Summer,5.0,No,Venmo,Store Pickup,No,No,6.959012765572545,Bank Transfer,Every 3 Months,99
3245,65,Female,Clothing,M,,Fall,4.7,No,Bank Transfer,Express,No,No,4.222347068718856,Credit Card,Annually,81
3246,63,Female,Clothing,M,,Fall,3.2,No,PayPal,Next Day Air,No,No,8.669771425470714,Cash,Weekly,76
3247,70,Female,Footwear,M,,Summer,2.9,No,Venmo,Store Pickup,No,No,5.328853191844619,Cash,Monthly,98
3248,53,Female,Accessories,M,Teal,Summer,3.7,No,Venmo,Express,No,No,7.176410604029696,PayPal,Fortnightly,91
3249,22,Female,Clothing,S,,Summer,4.2,No,Venmo,Free Shipping,No,No,5.393122001516335,Bank Transfer,Quarterly,79
3250,26,Female,Accessories,M,,Summer,3.4,No,Credit Card,Express,No,No,4.9016335725605735,Credit Card,Quarterly,83
3251,23,Female,Outerwear,M,,Spring,2.9,No,Cash,2-Day Shipping,No,No,5.902475898493159,Venmo,Weekly,90
3252,25,Female,Outerwear,M,Gold,Winter,3.7,No,Debit Card,Standard,No,No,3.867151814660627,Venmo,Quarterly,20
3253,69,Female,Footwear,L,Brown,Spring,2.7,No,Bank Transfer,Store Pickup,No,No,3.2860254371115207,Credit Card,Fortnightly,21
3254,36,Female,Accessories,M,,Fall,3.2,No,Debit Card,2-Day Shipping,No,No,4.505410886510094,Venmo,Fortnightly,60
3255,21,Female,Clothing,S,,Winter,,No,Venmo,Store Pickup,No,No,2.1871450282348537,Bank Transfer,Every 3 Months,31
3256,57,Female,Clothing,M,Black,Fall,2.8,No,Cash,Next Day Air,No,No,3.442922393282209,Bank Transfer,Monthly,40
3257,60,Female,Accessories,L,Teal,Winter,4.7,No,Cash,Free Shipping,No,No,3.818708926688366,Venmo,Every 3 Months,26
3258,44,Female,Clothing,M,,Fall,3.3,No,PayPal,Express,No,No,5.897650287234597,Venmo,Every 3 Months,98
3259,31,Female,Footwear,M,,Spring,4.3,No,Debit Card,Express,No,No,5.744733165266424,Credit Card,Bi-Weekly,51
3260,57,Female,Accessories,XL,,Fall,3.7,No,PayPal,2-Day Shipping,No,No,6.195280971974513,Debit Card,Every 3 Months,95
3261,39,Female,Accessories,M,,Summer,4.5,No,Bank Transfer,2-Day Shipping,No,No,4.136072565635971,Credit Card,Annually,36
3262,48,Female,Accessories,L,Cyan,Winter,3.4,No,Bank Transfer,Store Pickup,No,No,2.7567579431083997,Debit Card,Weekly,52
3263,42,Female,Clothing,M,,Spring,2.7,No,Cash,Standard,No,No,4.278488810315505,Cash,Every 3 Months,35
3264,56,Female,Clothing,S,Black,Fall,4.4,No,PayPal,Express,No,No,6.053234402570186,Debit Card,Fortnightly,68
3265,28,Female,Clothing,S,,Winter,4.0,No,PayPal,Express,No,No,6.982875059676567,Cash,Bi-Weekly,50
3266,40,Female,Accessories,M,,Winter,3.2,No,Credit Card,Express,No,No,8.643228527000382,Credit Card,Fortnightly,100
3267,49,Female,Outerwear,S,,Winter,4.2,No,Bank Transfer,Next Day Air,No,No,5.923624323443183,Bank Transfer,Weekly,74
3268,37,Female,Clothing,L,,Winter,3.0,No,Debit Card,Store Pickup,No,No,4.86246397942892,Credit Card,Quarterly,45
3269,22,Female,Clothing,M,,Fall,2.8,No,Cash,Free Shipping,No,No,8.270435870757039,Bank Transfer,Every 3 Months,97
3270,27,Female,Clothing,M,,Winter,4.9,No,Venmo,Express,No,No,4.5800205308178,Cash,Monthly,60
3271,59,Female,Clothing,M,,Winter,4.7,No,Cash,Express,No,No,3.4658831395534766,PayPal,Annually,25
3272,35,Female,Clothing,XL,,Spring,4.4,No,Debit Card,Standard,No,No,4.684159811157796,Credit Card,Weekly,55
3273,58,Female,Footwear,M,Lavender,Winter,3.1,No,Bank Transfer,Next Day Air,No,No,7.050483278373232,PayPal,Quarterly,99
3274,58,Female,Accessories,S,Orange,Summer,2.6,No,Credit Card,Free Shipping,No,No,4.4347717289183475,PayPal,Every 3 Months,45
3275,46,Female,Clothing,M,,Spring,3.9,No,Credit Card,Store Pickup,No,No,5.695665520764142,Cash,Fortnightly,20
3276,43,Female,Clothing,XL,,Summer,2.6,No,Venmo,2-Day Shipping,No,No,7.603678143437794,Debit Card,Weekly,88
3277,39,Female,Accessories,M,,Summer,4.0,No,Credit Card,Store Pickup,No,No,5.223045519927683,PayPal,Every 3 Months,99
3278,59,Female,Clothing,M,,Spring,4.9,No,Cash,Store Pickup,No,No,5.756966994688291,Credit Card,Monthly,86
3279,59,Female,Clothing,M,,Summer,3.3,No,Debit Card,2-Day Shipping,No,No,4.736080338191837,Bank Transfer,Weekly,70
3280,59,Female,Accessories,S,,Fall,3.0,No,Credit Card,Express,No,No,5.269658432311451,Debit Card,Fortnightly,50
3281,45,Female,Accessories,L,,Winter,2.7,No,Credit Card,Next Day Air,No,No,7.542377018712829,PayPal,Monthly,57
3282,27,Female,Clothing,L,,Winter,3.1,No,Debit Card,Free Shipping,No,No,3.6656127532331992,Bank Transfer,Annually,69
